StudentID,CourseID,Progress,State
1743,36,10,Jharkhand
1744,43,70,Uttarakhand
1744,20,60,Mizoram
1744,8,50,Odisha
1744,47,70,West Bengal.
1744,38,0,Haryana
1745,4,80,West Bengal.
1746,3,70,Odisha
1746,45,40,Manipur
1746,34,0,Pradesh
1746,31,10,West Bengal.
1747,5,60,Tripura
1747,27,80,Telangana
1747,23,40,Assam
1747,45,0,Meghalaya
1748,2,20,Maharashtra
1748,42,10,Manipur
1748,22,100,Punjab
1748,4,100,Mizoram
1748,35,90,Maharashtra
1749,28,50,Chhattisgarh
1749,50,100,Haryana
1749,30,20,Odisha
1749,18,80,Goa
1750,44,60,Punjab
1750,46,10,Meghalaya
1751,2,40,Gujarat
1752,23,100,Tamil Nadu
1753,12,30,Himachal Pradesh
1753,2,50,Pradesh
1753,44,40,Tamil Nadu
1753,36,60,Jharkhand
1753,35,60,Andhra Pradesh
1754,13,30,Chhattisgarh
1755,32,30,Tripura
1755,30,60,Jharkhand
1755,45,100,Bihar
1755,10,60,Rajasthan
1755,35,50,Assam
1756,11,30,Uttar Pradesh
1756,5,90,Meghalaya
1756,32,90,Mizoram
1756,40,80,Haryana
1756,47,100,West Bengal.
1757,44,70,Uttar Pradesh
1757,8,90,Madhya Pradesh
1757,16,70,Karnataka
1758,32,60,Meghalaya
1759,42,80,Meghalaya
1759,30,100,Tripura
1759,47,70,Maharashtra
1759,43,40,Telangana
1760,9,70,Punjab
1760,29,90,Andhra Pradesh
1760,10,0,Nagaland
1761,29,30,Madhya Pradesh
1761,12,90,Pradesh
1762,9,10,Uttar Pradesh
1762,32,40,Chhattisgarh
1763,49,70,Manipur
1763,45,90,Uttar Pradesh
1763,18,50,Manipur
1763,14,50,Nagaland
1763,32,90,Rajasthan
1764,19,50,Himachal Pradesh
1764,28,90,Meghalaya
1764,17,20,Uttar Pradesh
1764,47,0,Arunachal Pradesh
1764,31,60,Uttar Pradesh
1765,16,10,Assam
1766,11,80,Madhya Pradesh
1766,40,70,Rajasthan
1767,28,100,Nagaland
1767,18,30,Telangana
1767,44,100,Mizoram
1767,39,40,Nagaland
1768,5,70,Manipur
1768,50,60,Tamil Nadu
1769,39,80,Haryana
1769,27,40,Jharkhand
1769,44,60,Meghalaya
1769,30,50,Himachal Pradesh
1769,37,80,Gujarat
1770,35,20,Meghalaya
1770,32,20,Odisha
1771,32,20,Arunachal Pradesh
1771,3,30,Meghalaya
1771,41,50,Maharashtra
1772,1,10,Haryana
1772,44,60,Haryana
1772,2,60,Goa
1772,12,10,Assam
1772,3,100,Bihar
1773,10,60,Gujarat
1773,29,80,Himachal Pradesh
1773,8,30,Sikkim
1774,44,80,Goa
1774,35,50,Meghalaya
1774,37,10,Chhattisgarh
1774,7,60,Maharashtra
1775,46,50,Tamil Nadu
1775,7,20,Odisha
1775,11,60,Manipur
1775,42,70,Nagaland
1775,16,80,Mizoram
1776,42,0,Jharkhand
1776,10,100,Bihar
1776,21,50,Sikkim
1776,33,80,Uttar Pradesh
1777,47,20,Himachal Pradesh
1777,39,40,Tripura
1777,23,60,Himachal Pradesh
1778,43,0,Odisha
1778,38,60,Goa
1778,5,50,Andhra Pradesh
1778,31,80,Himachal Pradesh
1778,13,80,Meghalaya
1779,8,90,Meghalaya
1779,34,50,Nagaland
1779,4,50,Gujarat
1780,6,100,Mizoram
1780,18,90,Tripura
1780,8,80,Assam
1780,22,90,West Bengal.
1781,23,20,Maharashtra
1781,15,30,Andhra Pradesh
1781,43,100,Karnataka
1781,16,40,Tripura
1781,45,20,Odisha
1782,10,90,Pradesh
1782,49,90,Haryana
1783,21,40,Himachal Pradesh
1783,42,20,West Bengal.
1784,43,90,Punjab
1784,13,20,Karnataka
1784,45,40,West Bengal.
1784,46,30,Haryana
1785,34,20,Rajasthan
1785,39,10,Bihar
1786,10,10,Jharkhand
1786,20,70,Mizoram
1786,4,90,Bihar
1787,13,60,Karnataka
1787,49,70,Uttar Pradesh
1787,13,70,Tripura
1787,33,80,Jharkhand
1787,2,20,Gujarat
1788,35,0,Madhya Pradesh
1788,40,50,Mizoram
1789,28,60,Andhra Pradesh
1789,7,70,Gujarat
1789,3,100,Karnataka
1789,12,10,Goa
1790,30,40,Sikkim
1790,11,50,West Bengal.
1790,39,70,Mizoram
1790,36,80,Kerala
1790,43,80,Meghalaya
1791,4,20,Kerala
1791,47,30,West Bengal.
1791,15,10,Telangana
1792,27,80,Tripura
1792,45,100,Nagaland
1793,3,10,Kerala
1793,50,30,Bihar
1793,40,80,Sikkim
1793,17,20,Arunachal Pradesh
1793,9,70,Haryana
1794,38,80,Pradesh
1795,48,40,West Bengal.
1796,39,80,Telangana
1796,5,30,Jharkhand
1796,32,100,Maharashtra
1796,11,90,Bihar
1797,9,40,Tamil Nadu
1797,39,60,Bihar
1797,12,80,Odisha
1797,3,0,Telangana
1797,48,80,Bihar
1798,17,50,Uttarakhand
1799,34,90,Chhattisgarh
1799,25,0,Madhya Pradesh
1800,29,0,Tripura
1800,41,70,Assam
1800,11,0,Chhattisgarh
1800,45,80,Punjab
1800,45,90,Sikkim
1801,11,80,Uttarakhand
1801,14,70,Rajasthan
1801,22,80,Meghalaya
1802,46,80,Meghalaya
1803,20,100,Pradesh
1803,7,60,Bihar
1803,19,20,Mizoram
1803,48,20,Maharashtra
1804,16,20,Telangana
1804,41,70,Himachal Pradesh
1804,36,90,Himachal Pradesh
1804,8,90,Tamil Nadu
1804,48,80,Karnataka
1805,24,20,Himachal Pradesh
1806,41,90,Telangana
1806,33,70,Andhra Pradesh
1806,25,40,Nagaland
1806,48,40,Sikkim
1807,12,0,Telangana
1807,13,50,Uttarakhand
1808,7,100,Odisha
1808,25,100,Gujarat
1808,3,90,Manipur
1809,2,90,Mizoram
1809,43,20,Assam
1809,1,100,Maharashtra
1809,24,40,Uttarakhand
1810,28,30,Pradesh
1810,4,80,Kerala
1811,39,20,Uttar Pradesh
1811,25,80,Punjab
1811,43,70,Rajasthan
1811,4,30,Haryana
1812,45,50,Jharkhand
1812,15,100,Madhya Pradesh
1812,32,30,Chhattisgarh
1812,18,0,Himachal Pradesh
1812,40,60,Maharashtra
1813,20,60,Nagaland
1814,34,60,Chhattisgarh
1815,19,50,Uttarakhand
1815,47,90,Assam
1815,6,90,Bihar
1815,4,0,Nagaland
1815,40,10,Madhya Pradesh
1816,26,60,Manipur
1816,46,10,Uttarakhand
1816,27,100,Gujarat
1816,18,50,Himachal Pradesh
1817,32,90,Uttar Pradesh
1817,31,20,West Bengal.
1818,5,80,Rajasthan
1818,6,100,Goa
1819,48,0,Kerala
1819,32,70,Assam
1820,39,50,Goa
1820,17,20,Chhattisgarh
1821,11,70,Tripura
1821,40,10,Odisha
1822,45,70,Sikkim
1822,49,30,Meghalaya
1822,5,60,Arunachal Pradesh
1822,28,30,Maharashtra
1823,3,30,Tamil Nadu
1823,38,60,Manipur
1823,40,0,Uttarakhand
1824,26,70,Manipur
1824,34,20,Kerala
1824,35,70,Punjab
1825,20,10,West Bengal.
1825,38,20,Karnataka
1825,5,40,Assam
1825,39,90,Gujarat
1826,1,70,Kerala
1827,23,100,Odisha
1827,23,80,Pradesh
1827,48,20,Pradesh
1828,41,0,Manipur
1828,30,50,Assam
1828,32,100,Odisha
1828,41,60,West Bengal.
1828,38,60,Assam
1829,16,100,Karnataka
1829,41,40,Sikkim
1829,40,70,Goa
1829,9,10,Nagaland
1830,2,20,Meghalaya
1830,45,70,Arunachal Pradesh
1830,12,70,Punjab
1830,1,40,Karnataka
1830,31,70,Odisha
1831,37,10,Uttar Pradesh
1831,2,70,Mizoram
1831,28,50,Odisha
1831,42,10,Nagaland
1832,19,70,Andhra Pradesh
1833,25,70,Gujarat
1833,35,40,Karnataka
1833,20,20,Kerala
1833,7,60,Rajasthan
1834,46,80,Manipur
1834,38,70,Odisha
1834,46,70,Himachal Pradesh
1834,17,60,Himachal Pradesh
1834,5,30,Uttarakhand
1835,24,50,Rajasthan
1835,16,90,Kerala
1836,14,80,Uttarakhand
1836,30,10,Arunachal Pradesh
1836,5,40,Tripura
1836,12,80,Himachal Pradesh
1836,40,90,Gujarat
1837,6,90,Gujarat
1837,27,20,West Bengal.
1837,16,60,Uttar Pradesh
1838,49,10,Gujarat
1839,24,40,Goa
1839,6,90,Goa
1840,44,50,Haryana
1840,31,100,Madhya Pradesh
1840,29,100,Rajasthan
1840,7,30,Uttar Pradesh
1840,19,40,Tamil Nadu
1841,16,20,Bihar
1842,10,50,Nagaland
1842,32,20,Goa
1843,45,70,Odisha
1843,44,70,Maharashtra
1843,25,30,Karnataka
1843,22,70,Kerala
1843,17,40,West Bengal.
1844,15,40,Pradesh
1844,14,40,Kerala
1844,10,40,Sikkim
1844,26,90,Maharashtra
1844,39,80,Nagaland
1845,14,90,West Bengal.
1845,27,0,Arunachal Pradesh
1845,30,30,Rajasthan
1845,47,0,Goa
1845,32,80,Karnataka
1846,23,40,Madhya Pradesh
1846,48,60,Odisha
1846,45,70,Sikkim
1847,4,30,Chhattisgarh
1847,28,90,Sikkim
1847,17,0,West Bengal.
1848,7,60,Gujarat
1848,22,100,Madhya Pradesh
1849,28,80,Pradesh
1849,36,10,Odisha
1849,34,80,Odisha
1849,1,50,Madhya Pradesh
1850,29,40,Odisha
1850,42,50,Andhra Pradesh
1850,31,20,Uttar Pradesh
1851,35,100,Mizoram
1851,8,50,Bihar
1851,39,50,Karnataka
1851,39,70,Goa
1852,44,90,Chhattisgarh
1852,46,80,Andhra Pradesh
1852,16,10,Punjab
1853,7,100,Punjab
1853,2,90,Manipur
1853,16,60,Haryana
1853,17,80,Rajasthan
1854,14,40,Rajasthan
1855,46,40,Maharashtra
1855,40,20,Bihar
1856,9,40,Kerala
1857,2,0,Pradesh
1857,11,10,Karnataka
1857,30,20,Tripura
1857,37,10,Kerala
1857,15,20,Tamil Nadu
1858,12,30,Telangana
1858,44,0,Haryana
1858,6,10,Manipur
1858,43,70,Punjab
1858,35,70,Nagaland
1859,7,80,Odisha
1859,14,20,Goa
1860,19,0,Himachal Pradesh
1860,33,70,Haryana
1861,9,10,Andhra Pradesh
1861,4,0,Jharkhand
1861,37,10,Goa
1862,31,20,Meghalaya
1862,5,70,Pradesh
1862,27,40,Pradesh
1863,7,0,Goa
1863,42,50,Andhra Pradesh
1864,29,80,Bihar
1864,25,0,Uttarakhand
1864,36,30,Bihar
1865,26,0,Haryana
1865,46,70,Arunachal Pradesh
1865,37,60,Manipur
1865,32,10,Odisha
1865,2,40,Tripura
1866,5,30,Himachal Pradesh
1866,5,100,Meghalaya
1866,18,40,Gujarat
1866,13,0,Assam
1866,35,20,Haryana
1867,24,60,Uttarakhand
1867,50,90,Jharkhand
1867,15,10,Jharkhand
1867,15,90,Bihar
1868,27,30,Maharashtra
1868,4,60,Andhra Pradesh
1868,41,20,Punjab
1869,27,10,Nagaland
1869,50,20,Mizoram
1869,3,30,Karnataka
1869,1,90,Meghalaya
1870,34,40,Maharashtra
1870,33,70,Jharkhand
1871,1,40,Haryana
1871,33,100,Arunachal Pradesh
1871,48,100,Rajasthan
1871,33,40,Punjab
1871,28,10,Himachal Pradesh
1872,10,40,Mizoram
1873,6,20,Punjab
1873,8,0,Haryana
1873,19,100,Odisha
1874,37,0,Arunachal Pradesh
1875,23,100,Uttar Pradesh
1875,12,80,Nagaland
1876,34,90,Bihar
1876,31,100,Andhra Pradesh
1877,8,40,Chhattisgarh
1877,50,40,Rajasthan
1877,40,90,Andhra Pradesh
1877,23,30,Arunachal Pradesh
1878,7,50,Madhya Pradesh
1878,42,10,Mizoram
1878,2,0,Goa
1878,2,50,Odisha
1878,42,30,Chhattisgarh
1879,47,20,Rajasthan
1880,2,0,Telangana
1880,39,100,Pradesh
1881,43,100,Uttar Pradesh
1882,21,10,Bihar
1882,14,90,Andhra Pradesh
1882,41,50,Assam
1882,34,10,Nagaland
1883,8,60,Uttarakhand
1883,14,10,Bihar
1883,29,70,Maharashtra
1883,39,100,Kerala
1883,34,90,Gujarat
1884,38,80,Chhattisgarh
1884,48,70,Chhattisgarh
1884,39,80,Bihar
1884,37,60,Tripura
1885,16,0,Uttarakhand
1885,38,0,Bihar
1885,46,60,Madhya Pradesh
1885,28,50,Uttar Pradesh
1886,49,50,Nagaland
1886,37,20,Mizoram
1886,42,50,Manipur
1886,7,10,Uttar Pradesh
1886,19,0,Odisha
1887,4,10,Bihar
1888,50,60,Rajasthan
1888,18,10,West Bengal.
1888,27,80,Nagaland
1888,23,0,Punjab
1888,3,30,Nagaland
1889,47,30,Manipur
1890,31,70,Karnataka
1890,48,70,Goa
1890,40,0,Manipur
1891,38,90,Gujarat
1891,10,20,Bihar
1891,47,40,Goa
1891,13,50,Gujarat
1891,11,80,Tamil Nadu
1892,9,80,Arunachal Pradesh
1893,31,40,West Bengal.
1893,3,90,Nagaland
1893,8,30,Karnataka
1894,2,60,Tripura
1894,46,60,Andhra Pradesh
1894,3,50,Pradesh
1894,30,60,Uttarakhand
1895,43,40,Odisha
1895,5,90,Odisha
1895,46,100,Chhattisgarh
1895,10,40,Sikkim
1896,23,90,Nagaland
1896,50,10,Pradesh
1897,29,60,Sikkim
1897,7,0,Tamil Nadu
1897,33,0,Telangana
1897,5,30,Arunachal Pradesh
1898,27,80,Nagaland
1898,22,30,Rajasthan
1898,10,50,Haryana
1899,2,20,Mizoram
1899,23,10,Andhra Pradesh
1899,27,40,Haryana
1900,19,80,Kerala
1901,38,100,Tripura
1902,32,10,Odisha
1902,22,100,Jharkhand
1903,33,100,Chhattisgarh
1903,45,0,Manipur
1903,17,40,Assam
1904,41,90,Assam
1905,15,70,Chhattisgarh
1905,2,50,Manipur
1905,11,30,Sikkim
1905,39,70,Kerala
1906,24,70,Gujarat
1906,6,100,Karnataka
1906,27,50,Pradesh
1906,7,0,Himachal Pradesh
1907,27,90,Assam
1907,28,60,Tripura
1907,32,80,Maharashtra
1908,30,80,Uttarakhand
1908,42,60,Nagaland
1908,13,0,Uttar Pradesh
1908,49,100,Arunachal Pradesh
1908,33,10,Sikkim
1909,49,100,Assam
1909,49,80,Meghalaya
1909,27,20,Odisha
1909,7,30,Kerala
1909,18,40,Gujarat
1910,23,0,Gujarat
1910,45,80,Tamil Nadu
1910,26,10,Odisha
1910,23,40,Chhattisgarh
1911,13,50,Gujarat
1911,21,50,Assam
1912,5,70,Bihar
1913,13,60,Arunachal Pradesh
1914,25,40,Meghalaya
1914,27,40,Maharashtra
1914,33,70,Chhattisgarh
1914,14,90,Himachal Pradesh
1915,46,60,Pradesh
1915,21,70,Uttar Pradesh
1915,5,50,Tamil Nadu
1915,48,80,Odisha
1916,7,90,Himachal Pradesh
1916,24,0,Manipur
1916,44,100,Chhattisgarh
1916,21,40,Jharkhand
1917,16,40,Arunachal Pradesh
1917,19,100,Meghalaya
1917,43,50,Uttarakhand
1918,39,90,Sikkim
1918,17,60,Maharashtra
1918,32,100,Uttar Pradesh
1919,19,90,Kerala
1919,44,60,Jharkhand
1919,44,30,Andhra Pradesh
1920,35,80,Sikkim
1920,19,50,Odisha
1920,26,60,West Bengal.
1920,32,40,Uttar Pradesh
1920,46,60,Arunachal Pradesh
1921,19,40,Maharashtra
1921,42,100,Goa
1922,11,80,Assam
1922,34,10,Assam
1922,43,100,Kerala
1923,16,10,Meghalaya
1923,43,60,Kerala
1924,22,20,Kerala
1924,20,40,Telangana
1924,16,100,Karnataka
1924,13,70,Haryana
1925,17,40,Chhattisgarh
1925,48,80,Madhya Pradesh
1925,30,50,Kerala
1925,23,90,Assam
1926,17,90,Nagaland
1926,9,10,Arunachal Pradesh
1926,26,70,Tripura
1926,30,30,West Bengal.
1926,33,70,Manipur
1927,12,90,Bihar
1927,27,40,Nagaland
1928,6,70,Nagaland
1928,17,60,Nagaland
1928,43,20,Karnataka
1928,2,90,Gujarat
1929,24,10,Uttar Pradesh
1929,6,20,Himachal Pradesh
1930,49,40,Punjab
1930,49,90,Karnataka
1931,48,60,Tripura
1932,26,40,Sikkim
1933,10,80,Tamil Nadu
1933,28,30,Punjab
1934,21,10,Manipur
1934,41,30,Madhya Pradesh
1934,25,80,Andhra Pradesh
1934,14,0,Andhra Pradesh
1934,3,30,Tripura
1935,48,100,Punjab
1935,27,10,Madhya Pradesh
1936,35,0,Rajasthan
1936,45,40,Assam
1936,6,10,Kerala
1937,31,70,Uttarakhand
1937,20,100,Jharkhand
1937,29,70,Sikkim
1937,24,100,Mizoram
1937,41,40,Maharashtra
1938,35,20,Madhya Pradesh
1938,17,10,Tamil Nadu
1938,3,70,Uttar Pradesh
1938,23,70,Mizoram
1938,33,90,Jharkhand
1939,2,30,Jharkhand
1940,4,100,West Bengal.
1940,33,80,Maharashtra
1941,5,10,Karnataka
1941,31,0,Rajasthan
1941,2,0,Haryana
1942,32,60,Manipur
1942,34,30,Tamil Nadu
1943,44,20,Odisha
1943,15,40,Chhattisgarh
1943,38,70,Andhra Pradesh
1943,22,20,Chhattisgarh
1944,50,80,Telangana
1945,39,80,Andhra Pradesh
1945,22,30,West Bengal.
1945,7,60,Manipur
1945,39,90,Meghalaya
1946,35,100,Rajasthan
1946,25,10,Rajasthan
1947,8,30,Madhya Pradesh
1947,9,90,Bihar
1947,16,30,Kerala
1948,48,50,Andhra Pradesh
1948,34,100,Punjab
1948,45,50,Manipur
1948,7,40,Mizoram
1948,10,80,Chhattisgarh
1949,2,100,Sikkim
1949,18,0,Rajasthan
1949,34,80,Assam
1949,50,30,Himachal Pradesh
1950,44,80,West Bengal.
1950,29,60,Tamil Nadu
1950,10,70,Meghalaya
1950,43,100,Gujarat
1950,2,40,Pradesh
1951,22,30,Goa
1952,34,50,Telangana
1952,40,80,Gujarat
1952,8,50,Andhra Pradesh
1952,39,30,Nagaland
1952,3,10,Odisha
1953,11,30,Meghalaya
1953,5,60,Rajasthan
1954,50,10,Mizoram
1954,1,70,Kerala
1954,11,70,West Bengal.
1954,13,100,Gujarat
1954,9,60,Mizoram
1955,36,90,Haryana
1956,18,20,Maharashtra
1956,3,10,Gujarat
1957,21,40,Karnataka
1957,41,100,Andhra Pradesh
1957,9,30,Kerala
1957,8,80,Sikkim
1958,19,0,Assam
1958,9,60,Pradesh
1958,5,20,Himachal Pradesh
1958,15,60,Maharashtra
1958,50,50,Sikkim
1959,42,70,Uttarakhand
1959,27,10,Madhya Pradesh
1959,16,90,Nagaland
1959,25,70,Assam
1959,31,100,Maharashtra
1960,25,0,Maharashtra
1961,19,30,Punjab
1962,21,80,Nagaland
1962,30,10,Haryana
1962,1,90,Andhra Pradesh
1962,17,10,Uttarakhand
1963,2,0,Odisha
1963,9,90,Sikkim
1963,24,10,Sikkim
1964,15,40,Sikkim
1964,26,10,Haryana
1965,27,70,Punjab
1965,36,30,Mizoram
1966,33,80,Madhya Pradesh
1966,47,40,Kerala
1966,32,0,Uttarakhand
1967,41,50,Nagaland
1967,39,100,Karnataka
1967,18,0,Maharashtra
1967,29,50,Assam
1967,34,100,West Bengal.
1968,30,10,Assam
1968,23,60,Gujarat
1968,25,80,Kerala
1969,25,40,Tamil Nadu
1969,9,60,Punjab
1969,7,60,Gujarat
1969,3,70,Tamil Nadu
1970,18,10,West Bengal.
1970,22,100,Chhattisgarh
1971,24,20,Sikkim
1971,41,70,Haryana
1971,27,30,Haryana
1971,24,10,Himachal Pradesh
1971,8,80,Nagaland
1972,29,60,Arunachal Pradesh
1972,44,80,Maharashtra
1973,2,80,Punjab
1973,16,0,Mizoram
1974,49,80,Nagaland
1974,44,10,Manipur
1975,6,90,Sikkim
1975,11,80,Telangana
1975,7,60,West Bengal.
1976,36,90,Pradesh
1976,35,30,Haryana
1977,46,10,Kerala
1978,27,0,West Bengal.
1979,35,80,Uttarakhand
1979,41,10,Manipur
1980,33,70,Bihar
1980,12,30,Meghalaya
1980,24,10,Uttarakhand
1980,31,20,Telangana
1980,33,90,Uttar Pradesh
1981,3,90,West Bengal.
1981,30,20,Nagaland
1981,1,20,Uttar Pradesh
1982,35,60,Punjab
1982,28,0,Maharashtra
1982,26,0,Sikkim
1983,20,90,Odisha
1983,38,30,Chhattisgarh
1983,36,40,Maharashtra
1984,1,50,Odisha
1984,32,0,Madhya Pradesh
1985,50,90,West Bengal.
1985,46,60,Rajasthan
1985,25,100,Uttar Pradesh
1985,22,10,Karnataka
1986,26,60,Andhra Pradesh
1986,12,20,Jharkhand
1986,27,0,Arunachal Pradesh
1987,6,90,Punjab
1988,22,90,Andhra Pradesh
1988,39,100,Mizoram
1988,46,100,Meghalaya
1988,39,70,Sikkim
1988,8,10,Arunachal Pradesh
1989,21,80,Punjab
1989,41,0,Gujarat
1989,28,70,Assam
1989,17,50,Uttarakhand
1990,26,60,Assam
1991,12,100,Uttar Pradesh
1992,21,30,Madhya Pradesh
1993,15,0,Odisha
1993,34,90,Meghalaya
1993,32,60,Nagaland
1993,27,70,Goa
1993,42,60,Gujarat
1994,15,70,Telangana
1995,11,10,Assam
1995,30,30,Goa
1995,38,90,Telangana
1995,30,90,Rajasthan
1995,27,40,Odisha
1996,1,100,Meghalaya
1996,19,10,Gujarat
1997,1,40,Manipur
1997,40,100,Goa
1997,1,0,Sikkim
1997,45,20,Mizoram
1998,48,100,Uttarakhand
1998,28,0,Chhattisgarh
1998,48,20,Haryana
1998,43,100,West Bengal.
1999,1,60,Punjab
1999,34,40,Punjab
1999,45,0,Jharkhand
1999,38,80,Gujarat
1999,42,100,Chhattisgarh
2000,33,10,Uttarakhand
2000,46,80,Pradesh
2000,47,100,Manipur
2000,50,60,Jharkhand
2000,12,80,Bihar
