StudentID,State,Region,,,,,,,,,,,,,,,,
697,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
697,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
697,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
697,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
698,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
699,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
700,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
701,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
701,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
701,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
701,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
701,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
702,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
702,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
702,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
702,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
703,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
703,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
703,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
703,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
703,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
704,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
704,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
704,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
704,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
704,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
705,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
705,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
705,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
705,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
705,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
706,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
706,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
706,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
706,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
706,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
707,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
707,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
707,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
708,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
708,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
708,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
708,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
709,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
709,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
709,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
710,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
711,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
711,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
711,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
712,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
712,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
712,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
713,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
713,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
713,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
713,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
713,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
714,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
714,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
714,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
714,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
714,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
715,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
715,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
715,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
715,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
715,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
716,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
717,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
717,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
718,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
718,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
718,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
718,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
718,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
719,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
719,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
719,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
719,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
719,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
720,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
720,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
720,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
721,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
721,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
722,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
722,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
722,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
722,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
723,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
723,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
723,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
723,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
723,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
724,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
724,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
724,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
725,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
725,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
725,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
726,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
726,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
727,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
727,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
728,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
728,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
728,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
728,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
729,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
729,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
729,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
730,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
730,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
730,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
730,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
730,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
731,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
731,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
731,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
731,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
732,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
732,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
732,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
733,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
733,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
733,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
733,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
733,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
734,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
734,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
734,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
734,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
735,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
736,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
736,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
736,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
736,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
736,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
737,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
737,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
737,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
737,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
738,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
739,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
740,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
740,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
740,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
740,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
741,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
742,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
743,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
743,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
743,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
743,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
744,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
745,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
745,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
745,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
746,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
746,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
746,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
747,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
747,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
747,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
748,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
748,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
748,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
749,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
749,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
749,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
749,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
750,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
750,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
750,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
750,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
750,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
751,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
751,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
751,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
751,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
752,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
752,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
752,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
753,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
753,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
753,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
753,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
754,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
754,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
755,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
756,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
757,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
757,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
757,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
758,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
758,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
759,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
759,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
760,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
760,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
760,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
760,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
761,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
761,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
761,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
762,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
762,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
762,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
762,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
763,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
763,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
763,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
764,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
765,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
765,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
765,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
766,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
767,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
767,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
767,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
767,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
767,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
768,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
768,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
768,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
769,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
769,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
769,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
770,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
770,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
770,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
771,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
771,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
771,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
771,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
771,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
772,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
772,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
772,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
772,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
773,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
773,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
773,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
773,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
774,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
774,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
774,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
774,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
774,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
775,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
776,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
776,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
776,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
776,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
777,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
777,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
778,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
778,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
778,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
778,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
778,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
779,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
779,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
780,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
780,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
780,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
780,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
781,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
781,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
781,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
781,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
781,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
782,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
782,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
782,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
783,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
783,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
783,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
783,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
784,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
784,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
785,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
785,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
785,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
785,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
786,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
786,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
786,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
786,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
787,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
787,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
788,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
789,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
789,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
789,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
789,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
789,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
790,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
790,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
791,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
791,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
791,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
792,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
792,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
793,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
793,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
793,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
793,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
794,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
794,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
794,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
794,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
794,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
795,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
795,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
795,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
795,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
796,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
796,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
796,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
797,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
797,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
797,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
797,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
798,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
799,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
799,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
799,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
799,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
800,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
800,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
800,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
801,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
801,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
801,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
802,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
802,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
803,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
803,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
804,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
804,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
804,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
805,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
805,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
806,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
806,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
806,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
806,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
806,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
807,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
807,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
807,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
808,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
808,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
808,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
809,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
809,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
809,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
809,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
810,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
810,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
811,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
812,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
813,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
813,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
814,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
814,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
814,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
814,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
814,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
815,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
815,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
815,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
816,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
816,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
816,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
817,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
817,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
818,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
818,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
818,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
818,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
819,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
819,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
819,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
820,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
820,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
820,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
821,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
821,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
821,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
821,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
821,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
822,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
822,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
823,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
823,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
823,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
823,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
823,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
824,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
824,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
824,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
824,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
